file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count
ORI_3Q16.pdf,ORI,2016,Q3,"And for our business, as I mentioned in my opening comments, we have seen our
ability to get rate increases in comp moderate and that's primarily because you have the NCCI and the
state rating bureaus which, of course, we, along with most in the industry, base our base rates on.",rate increases,Financial,0.8347324728965759,0.0,0.0,36.63,24.32,0.0,0.8235294117647058,51
ORI_3Q16.pdf,ORI,2016,Q3,"And as such, it's harder for us to get
rate increases when that's happening.",rate increases,Financial,0.0,0.0,0.5860297679901123,74.19,11.31,0.0,1.0,14
ORI_3Q16.pdf,ORI,2016,Q3,"So that's generally why I made the comment at the beginning that
getting rate increases on workers' compensation is certainly more challenging than it has been.
",rate increases,Financial,0.0,0.0,0.4354037940502167,36.63,16.55,0.0,0.9615384615384616,26
ORI_3Q17.pdf,ORI,2017,Q3,"We experienced increased writings in most lines of coverage, especially in commercial auto,
where rate increases continue to earn through.",rate increases,Financial,0.9539848566055298,0.0,0.0,25.8,20.0,0.0,0.95,20
ORI_3Q17.pdf,ORI,2017,Q3,"Workers' compensation writings were up minimally for the
quarter, but remained down year-to-date, as rate increases have become increasingly more difficult to
achieve in that line.
",rate increases,Financial,0.0,0.9710638523101807,0.0,36.63,18.09,0.0,1.0,26
ORI_3Q17.pdf,ORI,2017,Q3,"This is particularly so, given the impact of the recent hurricane-
related losses, which added 2.5% and 0.9 percentage points to the claim and composite ratios for the
third quarter and 9 months of this year.
",hurricane,Climate,0.6000865697860718,0.0,0.0,67.76,10.36,10.5,0.8333333333333334,36
ORI_3Q17.pdf,ORI,2017,Q3,"The increase is due to visible damage claims,
most likely hurricane-related, as the liability ratios edged down a little bit year-over-year, both quarter-
to-quarter and year-to-date.",hurricane,Climate,0.0,0.9247326850891113,0.0,36.63,16.55,0.0,1.0,26
ORI_3Q17.pdf,ORI,2017,Q3,"We continue to believe that rate increases we've obtained in the commercial
automobile coverage will further offset the loss cost trends we've seen experienced in the more recent
years.",rate increases,Financial,0.9516624808311462,0.0,0.0,33.58,18.5,0.0,0.8620689655172413,29
ORI_3Q17.pdf,ORI,2017,Q3,"Other than the hurricane-related impact on our aviation and guaranteed asset protection
books, the remaining coverage performed within expectations.
",hurricane,Climate,0.9165533781051636,0.0,0.0,1.43,24.44,0.0,0.9473684210526315,19
ORI_3Q17.pdf,ORI,2017,Q3,"The latest quarter revenues and profits were, no doubt, impacted by hurricanes in Texas
and Florida.",hurricane,Climate,0.0,0.9691736698150635,0.0,55.24,13.9,0.0,0.9375,16
ORI_3Q17.pdf,ORI,2017,Q3,"Other than the impact of those natural disasters and catastrophes, business was relatively good.",catastrophe,Financial,0.0,0.0,0.5893445014953613,31.89,17.03,0.0,1.0,14
ORI_3Q17.pdf,ORI,2017,Q3,"Other than the impact of those natural disasters and catastrophes, business was relatively good.",natural disasters,Climate,0.0,0.0,0.5893445014953613,31.89,17.03,0.0,1.0,14
ORI_3Q17.pdf,ORI,2017,Q3,"Our
agency premiums were up about 3.8%, while direct premiums and fees lagged about 4.5% as the
hurricanes really have an immediate and stronger impact on our direct operation.",hurricane,Climate,0.9426127672195435,0.0,0.0,61.63,9.4,11.2,0.8620689655172413,29
ORI_3Q17.pdf,ORI,2017,Q3,"The catastrophes in the quarter,
I -- when I look at the loss ratios, it wasn't entirely clear to me which lines they came, whether it was the
physical damage on trucks or some other property exposures, because I don't think of you as having a lot
of property exposure.",catastrophe,Financial,0.0,0.0,0.5901100635528564,38.66,24.5,0.0,0.86,50
ORI_3Q17.pdf,ORI,2017,Q3,"The catastrophes in the quarter,
I -- when I look at the loss ratios, it wasn't entirely clear to me which lines they came, whether it was the
physical damage on trucks or some other property exposures, because I don't think of you as having a lot
of property exposure.",loss ratios,Financial,0.0,0.0,0.5901100635528564,38.66,24.5,0.0,0.86,50
ORI_3Q17.pdf,ORI,2017,Q3,"And it sounds like it came mostly from Harvey then, with the flooding that was there.
",flood,Climate,0.0,0.0,0.6359809637069702,89.08,6.4,0.0,0.9375,16
ORI_3Q17.pdf,ORI,2017,Q3,"So that should still, at least over time, help out with the -- some of the loss ratios in workers' comp
that we were looking at, even though we're seeing some improvement already?",loss ratios,Financial,0.9467469453811646,0.0,0.0,72.84,14.05,0.0,0.9090909090909091,33
ORI_3Q20.pdf,ORI,2020,Q3,"This reflects some restoration of the exposure base in the third
quarter along with the positive effects of rate increases, which for this line of coverage, now continue in the low teens.
",rate increases,Financial,0.792780876159668,0.0,0.0,55.92,19.05,0.0,0.8125,32
ORI_3Q20.pdf,ORI,2020,Q3,"And
we think this reflects the work that we have been doing year in and year out on this line of coverage as we continue, of
course, with rate increases and as we continue to perfect our stricter risk selection criteria to bring that ratio back in line
with our target in the low 70s.
",rate increases,Financial,0.869240939617157,0.0,0.0,41.03,25.64,0.0,0.7090909090909091,55
ORI_3Q20.pdf,ORI,2020,Q3,"But some of your peers will report from quarter-to-
quarter catastrophe losses and they'll exclude them from the operating results, and you guys are principally a casualty-",catastrophe,Financial,0.0,0.8424015641212463,0.0,35.61,16.73,0.0,0.9259259259259259,27
ORI_3Q20.pdf,ORI,2020,Q3,"But if you look at the claim ratio on your property business, it improved this quarter relative to a year
ago and against the backdrop where there's been a tremendous amount of catastrophe activity in the United States.",catastrophe,Financial,0.9559361934661865,0.0,0.0,49.83,19.41,0.0,0.9210526315789473,38
ORI_3Q20.pdf,ORI,2020,Q3,"First off, it's important to note that, as I think I mentioned on previous calls and previous quarters
when we're [indiscernible] our business interruption exposure, in particular, it's important to note that a good amount of
that property is inland marine coverage that is sold in conjunction with other lines of business.",business interruption,Risk,0.0,0.0,0.9222918748855591,18.7,26.95,0.0,0.7884615384615384,52
ORI_3Q20.pdf,ORI,2020,Q3,"And one
of the things that I think is very different about us is we have very strong relationships with our reinsurance partners on
this line of business, where our retention as an organization on catastrophic losses, we have reinsurance that protects
all of our companies on a combined basis with a very low retention.",reinsurance,Financial,0.5769920945167542,0.0,0.0,24.11,26.36,0.0,0.7272727272727273,55
ORI_3Q20.pdf,ORI,2020,Q3,"So that in the event of catastrophes, our reinsurance
partners are taking out the volatility for us, and we're still able to produce a result that is -- again, doesn't have the volatility
that you referenced that some of our peers have.",catastrophe,Financial,0.0,0.0,0.5769991278648376,46.78,20.3,0.0,0.8095238095238095,42
ORI_3Q20.pdf,ORI,2020,Q3,"So that in the event of catastrophes, our reinsurance
partners are taking out the volatility for us, and we're still able to produce a result that is -- again, doesn't have the volatility
that you referenced that some of our peers have.",reinsurance,Financial,0.0,0.0,0.5769991278648376,46.78,20.3,0.0,0.8095238095238095,42
ORI_3Q20.pdf,ORI,2020,Q3,"I know you
called this out in previous quarters as being somewhat challenged in the context of the rate increases that you and the
rest of the market are looking for, particularly in commercial auto.",rate increases,Financial,0.6083125472068787,0.0,0.0,44.41,18.57,0.0,0.8,35
ORI_3Q20.pdf,ORI,2020,Q3,"The marketplace is supportive of the rate increases that we're achieving, which is helpful, of
course.",rate increases,Financial,0.9118732213973999,0.0,0.0,63.7,13.9,0.0,0.875,16
ORI_3Q20.pdf,ORI,2020,Q3,"Rate increases of this -- on the other lines, I kind of alluded to property that we think rates are very good in the
marketplace right now.",rate increases,Financial,0.7354018092155457,0.0,0.0,70.47,16.55,0.0,0.9259259259259259,27
ORI_3Q20.pdf,ORI,2020,Q3,"So property is an area that, as we said, we will -- given the market -- favorable market conditions, given our ability to
control the volatility on that line of business by partnering with reinsurance partners.",reinsurance,Financial,0.8807347416877747,0.0,0.0,36.97,21.84,0.0,0.8611111111111112,36
ORI_3Q21.pdf,ORI,2021,Q3,"We continue to achieve
strong rate increases on most lines of coverage other than workers' comp.",rate increases,Financial,0.945650041103363,0.0,0.0,63.7,13.9,0.0,1.0,16
ORI_3Q21.pdf,ORI,2021,Q3,Rate increases in auto liability are continuing in the 15% range.,rate increases,Financial,0.8723982572555542,0.0,0.0,34.93,15.31,0.0,0.9090909090909091,11
ORI_3Q21.pdf,ORI,2021,Q3,"In financial indemnity, property and other coverages, we continue to experience favorable steady
claim ratios and strong rate increases, all contributing to the improved combined ratio we're seeing in General Insurance.
",rate increases,Financial,0.9560136795043945,0.0,0.0,6.17,25.3,0.0,0.9354838709677419,31
ORI_3Q21.pdf,ORI,2021,Q3,"So on the
accident year loss ratio that we have, that is reflective of years of compounding rate increases and also reflective of the
line of business mix.",rate increases,Financial,0.0,0.0,0.820143461227417,51.52,15.49,0.0,0.7857142857142857,28
ORI_3Q21.pdf,ORI,2021,Q3,"And again, reflective of the rate increases
that we've been achieving, in some lines, quite extraordinary rate increases as well as a line of business mix changes.
",rate increases,Financial,0.780602753162384,0.0,0.0,60.99,15.24,0.0,0.8518518518518519,27
ORI_3Q21.pdf,ORI,2021,Q3,"But overall, we think our portfolio is priced adequately at this point on comp to achieve our target loss ratios.
",loss ratios,Financial,0.9478537440299988,0.0,0.0,68.1,12.0,0.0,0.95,20
ORI_3Q21.pdf,ORI,2021,Q3,"We think some of the social inflation dynamics are working its way into GL, and therefore, we believe we
need GL rate increases.",rate increases,Financial,0.8905153274536133,0.0,0.0,56.59,14.42,0.0,0.9565217391304348,23
ORI_3Q21.pdf,ORI,2021,Q3,"And right now, we're achieving rate increases in the high single digits.",rate increases,Financial,0.9277520775794983,0.0,0.0,76.22,8.13,0.0,1.0,12
ORI_3Q21.pdf,ORI,2021,Q3,"On all of our other business, I would say that we are -- our retention ratios are extremely strong and that even is on lines
of business where we're getting substantial rate increases on, for instance, aviation still getting rate increases in the mid-
teens, D&O still getting rate increases in the mid-teens, as examples, and extremely high retention ratios even at those
kind of rate levels.
",rate increases,Financial,0.6662153601646423,0.0,0.0,12.95,30.04,0.0,0.7014925373134329,67
ORI_3Q22.pdf,ORI,2022,Q3,"Hurricane
Ian had a nominal effect on the current period loss costs.
",hurricane,Climate,0.0,0.0,0.5674371719360352,50.84,14.8,0.0,1.0,12
ORI_3Q22.pdf,ORI,2022,Q3,"So for General Insurance, net premiums written increased by almost 10% in the quarter, and we continue to
achieve rate increases on many lines of coverage with renewal retention ratios and new business production, both remaining very
strong.
",rate increases,Financial,0.9577040076255798,0.0,0.0,24.45,24.67,0.0,0.9736842105263158,38
ORI_3Q22.pdf,ORI,2022,Q3,"Our rate increases are in the high single-digit range, which implies that we continue to cover overall frequency and
severity trends.",rate increases,Financial,0.8624072074890137,0.0,0.0,50.16,16.02,0.0,1.0,21
ORI_3Q22.pdf,ORI,2022,Q3,"And we're no longer seeing the robust rate increases we saw
in policy for 2019, 2020 and '21 as new D&O market entrants are driving down rates.",rate increases,Financial,0.0,0.9437944889068604,0.0,69.45,13.76,0.0,1.0,27
ORI_3Q22.pdf,ORI,2022,Q3,"On the numbers question, as I look at Page
3 of your supplement that shows the loss ratios by -- I'm looking at the major coverage lines.",loss ratios,Financial,0.0,0.0,0.933463990688324,70.47,13.48,0.0,0.8888888888888888,27
ORI_3Q22.pdf,ORI,2022,Q3,"Certainly, what we're seeing in the way of our reserves in total, including IBNR, we can see that those loss ratios
continue to trend down.",loss ratios,Financial,0.0,0.9448458552360535,0.0,63.02,13.2,0.0,0.96,25
ORI_3Q22.pdf,ORI,2022,Q3,"And of course, the compounding of the rate increases that we've had year-over-year.",rate increases,Financial,0.0,0.0,0.48613154888153076,83.66,11.35,0.0,0.8461538461538461,13
ORI_3Q22.pdf,ORI,2022,Q3,"It's not
surprising to us that our paid loss ratios are coming down.",loss ratios,Financial,0.0,0.9543313384056091,0.0,83.66,8.28,0.0,1.0,13
ORI_3Q22.pdf,ORI,2022,Q3,Our accident year -- current accident year loss ratios are coming down.,loss ratios,Financial,0.0,0.9715022444725037,0.0,60.31,4.4,0.0,0.8333333333333334,12
ORI_3Q22.pdf,ORI,2022,Q3,"And
our reported loss ratios, including development, are coming down.
",loss ratios,Financial,0.0,0.9700435996055603,0.0,35.95,16.0,0.0,1.0,10
ORI_3Q23.pdf,ORI,2023,Q3,"We had strong renewal retention ratios and new business growth, including new business produced
through our new underwriting ventures that helped drive that 12% increase in net premiums written and
we're continuing to achieve rate increases across the portfolio with the exception of D&O in our financial
[ lines ] and workers' compensation.
",rate increases,Financial,0.9526378512382507,0.0,0.0,19.71,29.03,0.0,0.8301886792452831,53
ORI_3Q23.pdf,ORI,2023,Q3,"And our rate increases are
commensurate with these trends we're observing which implies that we continue to cover our loss cost
trend on commercial auto.",rate increases,Financial,0.9020117521286011,0.0,0.0,46.1,18.0,0.0,0.96,25
ORI_3Q23.pdf,ORI,2023,Q3,"I think the rest of the year, certainly, it does not look
like rate increases are going to be the case.",rate increases,Financial,0.0,0.0,0.727931797504425,84.0,10.3,0.0,0.9047619047619048,21
ORI_3Q23.pdf,ORI,2023,Q3,"Charles Gregory Peters
Raymond James & Associates, Inc., Research Division
Just as a follow-up on the workers' comp, I mean, the loss ratios that you're reporting are clearly
reflecting the prior year development.",loss ratios,Financial,0.0,0.0,0.8621588945388794,46.78,13.9,0.0,0.9393939393939394,33
ORI_3Q23.pdf,ORI,2023,Q3,"I think where we sit in this cycle, there is a far greater concern in the marketplace about social inflation,
about general inflation, the need to continue with and rate increases that are commensurate with those
trends that I don't believe.",rate increases,Financial,0.0,0.0,0.6232841610908508,38.32,21.28,0.0,0.8292682926829268,41
ORI_3Q24.pdf,ORI,2024,Q3,"So General Insurance net written premiums were up 16% in the quarter with
strong renewal retentions, rate increases on most lines of coverage, new business growth and increasing
premium production in our new specialty underwriting subsidiaries, where as a reminder, most of that
business is written on E&S paper.",rate increases,Financial,0.9602138996124268,0.0,0.0,13.28,28.58,0.0,0.8571428571428571,49
ORI_3Q24.pdf,ORI,2024,Q3,"And rate increases were approximately 10%, and that
remains commensurate with the loss trends that we observed in that line.
",rate increases,Financial,0.48966971039772034,0.0,0.0,51.18,14.0,0.0,0.9,20
ORI_3Q24.pdf,ORI,2024,Q3,I know Carolyn is in one of those areas impacted by the recent catastrophes.,catastrophe,Financial,0.0,0.0,0.6402600407600403,65.73,11.31,0.0,1.0,14
ORI_3Q24.pdf,ORI,2024,Q3,"While many
homeowners have -- already have low interest rates, homebuyers that purchased during recent years'
rate increases are now seeing an opportunity to lower their rates.",rate increases,Financial,0.0,0.8647899031639099,0.0,36.63,18.09,0.0,0.9629629629629629,27
ORI_3Q24.pdf,ORI,2024,Q3,"We improved our pricing analytics, and we refined our rate filings and also started
implementing rate increases to get us back to where we need.",rate increases,Financial,0.8977959156036377,0.0,0.0,46.1,14.8,0.0,0.8,25
ORI_3Q24.pdf,ORI,2024,Q3,"That business has been very profitable for us and has
ran at decent loss ratios.",loss ratios,Financial,0.9437381625175476,0.0,0.0,81.63,6.0,0.0,0.9333333333333333,15
ORI_4Q07.pdf,ORI,2007,Q4,"spglobal.com/marketintelligence 3Call Participants
EXECUTIVES
Aldo C. Zucaro
Christopher S. Nard
Leslie Loyet
ANALYSTS
Beth Malone
KeyBanc
Bill Clark
KBW
Bill Laemmel
Divine Capital Markets
Brian Hagler
Kennedy Capital
Dan Johnson
Citadel Investment Group
Kevin Preloger
Perkins Wolf
Kevin Shields
Deephaven
Unidentified Analyst OLD REPUBLIC INTERNATIONAL CORPORATION FQ4 2007 EARNINGS CALL  JAN 24, 2008
",capital markets,Financial,0.0,0.0,0.9221665859222412,28.13,15.38,14.6,0.9433962264150944,53
ORI_4Q07.pdf,ORI,2007,Q4,"Admittedly, it's on the margin and I would not
use premium rate increases as the major reason for the better prospects we have at the topline.",rate increases,Financial,0.8232645392417908,0.0,0.0,62.01,15.02,0.0,0.8846153846153846,26
ORI_4Q07.pdf,ORI,2007,Q4,"The models we use show that our committed capital should be able to
withstand very nicely the kind of stress that is implied by loss ratios at those levels, particularly in the
context of the continuing business.",loss ratios,Financial,0.8502576351165771,0.0,0.0,42.38,18.04,0.0,0.8918918918918919,37
ORI_4Q07.pdf,ORI,2007,Q4,"And I would say that the kind of underwriting results that would be
produced by loss ratios in the 150% range on an average would obviously serve to raise the risk-to-capital
ratio at which we can operate safely, but still remain well below the regulatory constraint of a 25:1 ratio,
which has existed for several decades with respect to the mortgage guarantee industry.
",loss ratios,Financial,0.8644564747810364,0.0,0.0,7.53,30.28,0.0,0.8412698412698413,63
ORI_4Q07.pdf,ORI,2007,Q4,"On the big picture basis you are focused… and I can understand why you would be on the 2007
book and what kind of expectations we have for it, but as you know, unfortunately that is the book relative
to which we have the least knowledge right now so that what we and all other insurance companies deal
with when you are dealing with a new book of business is that you try to apply historical data to the
current book and try to make judgments about how that new book might differ to come up to a set of
expectations as to, let’s say, what loss ratios will look like.",loss ratios,Financial,0.0,0.0,0.9263535141944885,-15.82,46.56,0.0,0.6576576576576577,111
ORI_4Q07.pdf,ORI,2007,Q4,"I believe
that you’ve entered into captive reinsurance agreements.",reinsurance,Financial,0.7608250975608826,0.0,0.0,36.96,8.04,0.0,1.0,9
ORI_4Q07.pdf,ORI,2007,Q4,"Question about the outlook when you think about the next two years and how the roll
of captives may play in your reported loss ratios?",loss ratios,Financial,0.0,0.0,0.8300918936729431,79.94,11.6,0.0,0.88,25
ORI_4Q07.pdf,ORI,2007,Q4,"And we are going to take our next question from Bill Laemmel with Divine Capital Markets.
",capital markets,Financial,0.0,0.0,0.9314954876899719,72.16,6.4,0.0,1.0,16
ORI_4Q07.pdf,ORI,2007,Q4,"Bill Laemmel
Divine Capital Markets
Hello.",capital markets,Financial,0.0,0.0,0.9201820492744446,31.55,2.4,0.0,1.0,6
ORI_4Q07.pdf,ORI,2007,Q4,"spglobal.com/marketintelligence 16Bill Laemmel
Divine Capital Markets
Good to hear your voices.",capital markets,Financial,0.0,0.0,0.8133207559585571,-7.38,11.67,0.0,1.0,11
ORI_4Q07.pdf,ORI,2007,Q4,"Bill Laemmel
Divine Capital Markets
Okay.",capital markets,Financial,0.0,0.0,0.8862138390541077,48.47,2.4,0.0,1.0,6
ORI_4Q07.pdf,ORI,2007,Q4,"Bill Laemmel
Divine Capital Markets
Yes, [inaudible] prices.
",capital markets,Financial,0.0,0.0,0.8840491771697998,37.98,8.2,0.0,1.0,8
ORI_4Q07.pdf,ORI,2007,Q4,"So, the rate increases that we have put in place are largely on the
higher risk products that still remain in the marketplace.",rate increases,Financial,0.0,0.0,0.8548855185508728,73.51,12.68,0.0,0.8260869565217391,23
ORI_4Q07.pdf,ORI,2007,Q4,"Bill Laemmel
Divine Capital Markets
All right.",capital markets,Financial,0.0,0.0,0.8789051175117493,55.91,2.8,0.0,1.0,7
ORI_4Q07.pdf,ORI,2007,Q4,"Bill Laemmel
Divine Capital Markets
",capital markets,Financial,0.0,0.0,0.9274141788482666,32.56,2.0,0.0,1.0,5
ORI_4Q07.pdf,ORI,2007,Q4,"Bill Laemmel
Divine Capital Markets
Okay.
",capital markets,Financial,0.0,0.0,0.8862138390541077,48.47,2.4,0.0,1.0,6
ORI_4Q07.pdf,ORI,2007,Q4,"Bill Laemmel
Divine Capital Markets
Yes, and thank you very much.",capital markets,Financial,0.0,0.0,0.8002757430076599,68.77,4.4,0.0,1.0,11
ORI_4Q07.pdf,ORI,2007,Q4,"And at that time we
said that lower loss ratio could not be sustained and that we expected loss ratios to uptick in the 5% to
6% range over time and we did that in effect between '05 and '06, and between '06 and '07, it has gone
even further up as you have noticed to what was it 7.2% I think for the latest period.",loss ratios,Financial,0.9020954370498657,0.0,0.0,71.82,14.41,0.0,0.7424242424242424,66
ORI_4Q08.pdf,ORI,2008,Q4,"We may deliver a little bit more than that by virtue of some tinkering we continue to do by reducing
purchases of reinsurance coverage, but the fact is that we have enough capital in our general insurance
business to increase the amount of risk we carry, and thus the tinkering of referring to relative to our
retention levels, which as you know have the impact however small it might be of increasing the earned
premium line.
",reinsurance,Financial,0.912844181060791,0.0,0.0,2.8,37.24,0.0,0.7631578947368421,76
ORI_4Q08.pdf,ORI,2008,Q4,"And to stay within that 25 to 1 level and absent the utilization of several controllable variables we have
at our disposal, such as reducing our intake of new business in order to mitigate the impact of a growing
book of risk in force, we currently believe that we need to add between $50 go $100 million to the MI
segments capitalization by year end 2009, again, as I say based on our assumptions as to the likely
course of events as it applies in particular to loss ratios, premiums levels, persistency of the business, etc.,
etc.
",loss ratios,Financial,0.0,0.0,0.5319350361824036,-18.53,43.34,0.0,0.7422680412371134,97
ORI_4Q08.pdf,ORI,2008,Q4,"Well, we got out of the captive reinsurance business for new writing several quarters ago so all we
are currently ceding to captives are premiums on the in force books.",reinsurance,Financial,0.0,0.0,0.9207850694656372,49.49,16.0,0.0,0.9,30
ORI_4Q08.pdf,ORI,2008,Q4,"But in this
market, as you know, access to the capital markets is still very limited.",capital markets,Financial,0.0,0.0,0.5828256011009216,72.16,8.9,0.0,1.0,16
ORI_4Q08.pdf,ORI,2008,Q4,"And all of those four people have got different agendas and different requirements, so what we’re saying
is at this stage of the game we have to assume that the capital markets are going to stay relatively
frozen for another six months, nine months or so.",capital markets,Financial,0.0,0.0,0.7378742694854736,41.71,20.14,0.0,0.8913043478260869,46
ORI_4Q08.pdf,ORI,2008,Q4,"spglobal.com/marketintelligence 17We are obviously looking with interest at that both as a company and as an industry, though we have to
say that the benefit of TARP would be as we see it primarily as providing an ability to keep companies that
do not have access to the capital markets to keep them in business in order to satisfy the validity of the
mortgage guarantee instrument as Chris just described a few minutes ago.
",capital markets,Financial,0.0,0.0,0.5265849828720093,-3.64,37.17,0.0,0.7297297297297297,74
ORI_4Q09.pdf,ORI,2009,Q4,"Let's see, consolidated-wise, the business posted total revenues, as you see, of about $3.8 billion, and
that's inclusive of the $82.5 million that came from the mortgage guarantee captive reinsurance premiums
that we were required to book up front under GAAP.",reinsurance,Financial,0.0,0.0,0.7086843848228455,57.57,10.36,10.5,0.8780487804878049,41
ORI_4Q09.pdf,ORI,2009,Q4,"Given all this, we still continue to feel as we did last quarter that the MI business will continue to produce
underwriting losses through the bulk of 2010, with the possibility that as we get closer to the end of the
year, we'll begin to see some light at the end of the tunnel, but I would vouch that by saying continued
runnings of relatively high unemployment rates and the slow economy and any unexpected spike in
interest rates could certainly lengthen the recovery that we would see in this business.
",underwriting losses,Financial,0.0,0.8972041010856628,0.0,-12.44,40.8,0.0,0.6923076923076923,91
ORI_4Q09.pdf,ORI,2009,Q4,"So, that's why I said before or tried to say before that the that's the fly in the ointment in our general
insurance business, that the length of the down cycle of high loss ratios in the Consumer Credit Indemnity
business is going to be lengthened, just like it is in the mortgage guarantee business go.
",loss ratios,Financial,0.0,0.0,0.7923892140388489,31.56,24.54,0.0,0.7142857142857143,56
ORI_4Q09.pdf,ORI,2009,Q4,"And when that changes, then good times will return and
those loss ratios will come down.",loss ratios,Financial,0.0,0.9222722053527832,0.0,97.54,6.4,0.0,0.9375,16
ORI_4Q10.pdf,ORI,2010,Q4,"There is a combination of those three major coverages continues to produce some very consistent and
acceptable loss ratios which for the last years or so averaged about 72 points and that’s very much in line
as you see with the loss ratio for 2010.",loss ratios,Financial,0.7771220207214355,0.0,0.0,42.72,23.33,0.0,0.8888888888888888,45
ORI_4Q10.pdf,ORI,2010,Q4,"So if you take that level of loss ratios and you add, say 24, 25
points to it to cover underwriting in general, operating expense as you can readily see that the General
Insurance business and those three lines in particular are producing very good underwriting margins.
",loss ratios,Financial,0.8039799928665161,0.0,0.0,23.77,23.91,0.0,0.851063829787234,47
ORI_4Q10.pdf,ORI,2010,Q4,"But okay, so if that’s the case and - is that the thing that we are looking for in
2011 to fee and a fundamental improvement in the loss ratios in your Mortgage Insurance business?
Chris Nard
",loss ratios,Financial,0.0,0.0,0.5381074547767639,60.32,17.73,0.0,0.8378378378378378,37
