file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count
ALL_1Q16.pdf,ALL,2016,Q1,"All Rights reserved.quarter of 2016 was adversely affected by catastrophe losses that were 7 points higher than the prior year
quarter.",catastrophe,Financial,0.0,0.9639427661895752,0.0,60.82,9.91,0.0,1.0,21
ALL_1Q16.pdf,ALL,2016,Q1,"It looks like in first Quarter, we may have given up some of that advantage due to responding to high
catastrophe load and increased frequency, but our goal is to get back to our competitive position there
and lead the industry.",catastrophe,Financial,0.8212478160858154,0.0,0.0,46.78,23.23,0.0,0.8780487804878049,41
ALL_1Q16.pdf,ALL,2016,Q1,"And so we think this is the right amount of money,
keeps the company really strong, and we have plenty of capacity to either grow our business; B, handle
any kind of large catastrophes that might come our way, or, C, if we find something that's attractive to us;
externally we would want to add to the portfolio, we can do that.",catastrophe,Financial,0.6797360777854919,0.0,0.0,25.47,28.03,0.0,0.8064516129032258,62
ALL_1Q16.pdf,ALL,2016,Q1,"We have to figure out what is normal volatility and normal catastrophe
activity and when we are at a new norm.",catastrophe,Financial,0.0,0.0,0.9218131303787231,58.62,14.11,0.0,0.9047619047619048,21
ALL_1Q16.pdf,ALL,2016,Q1,"Things change and who knows what's going
to happen in fourth quarter in terms of weather, in terms of catastrophes.",catastrophe,Financial,0.0,0.0,0.8131673336029053,76.56,10.0,0.0,0.8,20
ALL_1Q16.pdf,ALL,2016,Q1,"What I would say is that severe losses like hail, straight-line winds or tornadoes do come through the
pricing models faster then severe losses that are caused by hurricanes or earthquakes because of the
longer-term nature of the actuarial science on that.
",hurricane,Climate,0.0,0.0,0.8607193827629089,37.31,19.66,0.0,0.8333333333333334,42
ALL_1Q16.pdf,ALL,2016,Q1,"What I would say is that severe losses like hail, straight-line winds or tornadoes do come through the
pricing models faster then severe losses that are caused by hurricanes or earthquakes because of the
longer-term nature of the actuarial science on that.
",earthquake,Climate,0.0,0.0,0.8607193827629089,37.31,19.66,0.0,0.8333333333333334,42
ALL_1Q16.pdf,ALL,2016,Q1,"And so the headwind there would be that the future, maybe loss ratios, would sort of
bounce back.",loss ratios,Financial,0.0,0.5174687504768372,0.0,87.05,7.2,0.0,0.8888888888888888,18
ALL_1Q16.pdf,ALL,2016,Q1,"I don't remember how many -- 4 or maybe
5, 6 years ago, we said we felt that the business needed to, with catastrophes over time, run in the
low 80s.",catastrophe,Financial,0.0,0.0,0.8420029878616333,74.87,13.33,0.0,0.9354838709677419,31
ALL_1Q16.pdf,ALL,2016,Q1,"And then when I think about scenarios like we have with the Texas floods -- I'm sure if it's
disclosable we'll hearing about in a couple of weeks.",flood,Climate,0.0,0.0,0.8797335624694824,77.91,13.76,0.0,0.9642857142857143,28
ALL_1Q16.pdf,ALL,2016,Q1,"But in that type of scenario, is there a homeowners
risk of loss there during a flood?",flood,Climate,0.0,0.0,0.5221860408782959,88.06,9.15,0.0,0.8235294117647058,17
ALL_1Q16.pdf,ALL,2016,Q1,"Well, I mean, obviously there is risk of loss because homeowners will lose stuff when the house floods.
",flood,Climate,0.0,0.8159652948379517,0.0,78.59,11.64,0.0,1.0,18
ALL_1Q16.pdf,ALL,2016,Q1,The government covers flood insurance.,flood,Climate,0.0,0.0,0.950639009475708,32.56,10.0,0.0,1.0,5
ALL_1Q16.pdf,ALL,2016,Q1,"Cars
get flooded out, things like that, sure, but we factor all of that into our pricing.",flood,Climate,0.0,0.0,0.9343987703323364,88.06,6.8,0.0,1.0,17
ALL_1Q16.pdf,ALL,2016,Q1,"So the Texas floods largely
would not be one of the big elements we view responsible for.
",flood,Climate,0.0,0.0,0.7873059511184692,71.14,11.51,0.0,0.9411764705882353,17
ALL_1Q17.pdf,ALL,2017,Q1,"Homeowners insurance generated an underwriting profit despite significant catastrophe
losses.",catastrophe,Financial,0.9560909271240234,0.0,0.0,-40.2,28.0,0.0,1.0,10
ALL_1Q17.pdf,ALL,2017,Q1,"When we exclude
catastrophes and prior reserve reestimates and, of course, is our underlying combined ratio for the
first quarter, that was 84.8, 2.4 points below the prior year.",catastrophe,Financial,0.0,0.8608801960945129,0.0,65.22,9.94,0.0,0.9310344827586207,29
ALL_1Q17.pdf,ALL,2017,Q1,"Starting in the upper left
graph, the recorded combined ratio for the first quarter was 90.6, which was 8.4 points below the prior
year quarter and benefited from increased average earned premium, lower frequency, 1.8 points of
favorable prior year reserve reestimates and lower catastrophe losses.",catastrophe,Financial,0.8898338675498962,0.0,0.0,51.34,10.69,10.7,0.782608695652174,46
ALL_1Q17.pdf,ALL,2017,Q1,"Net written premium growth,
shown in blue on the top chart, reflects continued average premium increases, stabilizing retention and
improved new business trends, partially offset by a 2.9% decline in policies in force.",premium increases,Financial,0.9208580255508423,0.0,0.0,46.27,15.08,0.0,0.9090909090909091,33
ALL_1Q17.pdf,ALL,2017,Q1,"In the first quarter, approved rate increases totaled 1.7% for the Allstate brand, of which 0.6 points
was driven by an improved rate in California.",rate increases,Financial,0.9419203400611877,0.0,0.0,79.97,6.52,7.8,0.92,25
ALL_1Q17.pdf,ALL,2017,Q1,"We anticipate the overall magnitude of rate increases to
moderate going forward as profitability trends improve.",rate increases,Financial,0.9490714073181152,0.0,0.0,21.4,18.9,0.0,1.0,16
ALL_1Q17.pdf,ALL,2017,Q1,"The homeowners recorded combined ratio was 93.7 in the first quarter, which generated $107
million in underwriting income despite elevated catastrophes late in the quarter.",catastrophe,Financial,0.8263099789619446,0.0,0.0,41.87,13.0,0.0,0.88,25
ALL_1Q17.pdf,ALL,2017,Q1,"Encompass results for the first quarter were
impacted by elevated catastrophes in March and profit improvement actions that continue to be
implemented in states with inadequate returns.",catastrophe,Financial,0.0,0.9722340106964111,0.0,18.69,22.65,0.0,0.9629629629629629,27
ALL_1Q17.pdf,ALL,2017,Q1,"The recorded combined ratio was 111.7 and included
23.7 points or $67 million of catastrophe losses in the first quarter.",catastrophe,Financial,0.0,0.5529265403747559,0.0,73.13,6.68,7.8,1.0,20
ALL_1Q17.pdf,ALL,2017,Q1,"Jay H. Gelb
Barclays PLC, Research Division
Going back to catastrophe losses in the quarter.",catastrophe,Financial,0.0,0.9017060399055481,0.0,56.25,11.33,0.0,1.0,15
ALL_1Q17.pdf,ALL,2017,Q1,"It was the worst catastrophe quarter for the U.S.
insurance industry at least 20 years.",catastrophe,Financial,0.0,0.9615978002548218,0.0,72.32,11.0,0.0,0.9333333333333333,15
ALL_1Q17.pdf,ALL,2017,Q1,"Can you talk a little bit about
what the company's done, either from a policy term standpoint or broader risk management, that kept the
impact of those catastrophes on Allstate's results in check?
",catastrophe,Financial,0.0,0.0,0.8734624981880188,46.44,18.05,0.0,0.9393939393939394,33
ALL_1Q17.pdf,ALL,2017,Q1,"I would point out, unfortunately, in an organization like Encompass, which doesn't have the scale benefits
and as a result, the diversification benefits, the hailstorm and the catastrophe in March had a greater
impact on -- proportional impact on Encompass than it did on Allstate brand, despite the fact that we've
done great work there over the last several years to reduce the risk concentration.",catastrophe,Financial,0.6961907744407654,0.0,0.0,6.52,30.6,0.0,0.8153846153846154,65
ALL_1Q18.pdf,ALL,2018,Q1,"Yesterday, following the close of the market, we issued our news release and investor supplement, along
with an update to our 2018 reinsurance program, filed our 10-Q for the first quarter and posted the results
presentation we will use this morning in conjunction with our prepared remarks.",reinsurance,Financial,0.0,0.0,0.9374189972877502,32.23,22.2,0.0,0.8085106382978723,47
ALL_1Q18.pdf,ALL,2018,Q1,"And we also benefited from an unexpected decline in auto accident
frequency, lower catastrophe losses and a reduction in federal taxes.
",catastrophe,Financial,0.9553014636039734,0.0,0.0,16.32,19.83,0.0,0.9523809523809523,21
ALL_1Q18.pdf,ALL,2018,Q1,"Auto insurance underwriting income increased to all 3 underwritten brands, and
Allstate brand homeowners insurance continue to generate substantial income and benefited from lower
catastrophe losses.",catastrophe,Financial,0.9607000350952148,0.0,0.0,-5.68,24.25,0.0,0.8461538461538461,26
ALL_1Q18.pdf,ALL,2018,Q1,"The reported combined ratio of 88.0 was 4.9 points better than the first quarter of 2017 due to
lower catastrophe losses, increased premiums earned and lower auto accident frequency.",catastrophe,Financial,0.9214653968811035,0.0,0.0,53.17,9.4,10.5,0.9310344827586207,29
ALL_1Q18.pdf,ALL,2018,Q1,"When catastrophes
and prior year reserve reestimates are excluded, the underlying combined ratio was 84.2 for the first
quarter of 2018.
",catastrophe,Financial,0.0,0.0,0.9240230321884155,52.36,11.82,0.0,0.9523809523809523,21
ALL_1Q18.pdf,ALL,2018,Q1,"The primary
drivers of profitability improvement were increased average earned premium, lower frequency and lower
catastrophe losses.",catastrophe,Financial,0.9568408131599426,0.0,0.0,3.46,23.27,0.0,0.9411764705882353,17
ALL_1Q18.pdf,ALL,2018,Q1,"Homeowners returns were good, with a recorded combined ratio of 80.8 in the first
quarter, 12.9 points better than the prior year quarter due to lower catastrophe losses.",catastrophe,Financial,0.9191411733627319,0.0,0.0,70.5,6.58,7.8,0.9642857142857143,28
ALL_1Q18.pdf,ALL,2018,Q1,"The recorded combined ratio of 99.3 in the first quarter, shown
on the left chart, was 3.1 points below the prior year quarter, primarily driven by increased premiums
earned and lower catastrophe losses, partially offset by increased loss costs.",catastrophe,Financial,0.0,0.6968415379524231,0.0,58.28,9.3,9.7,0.8717948717948718,39
ALL_1Q18.pdf,ALL,2018,Q1,"Encompass' recorded combined ratio was 98.4 in the first quarter of 2018, 13.3 points
lower than the prior year, primarily due to lower catastrophe losses.",catastrophe,Financial,0.0,0.9706043004989624,0.0,63.05,8.12,8.8,0.92,25
ALL_1Q18.pdf,ALL,2018,Q1,"But
catastrophe bounced around.",catastrophe,Financial,0.0,0.0,0.7535375356674194,75.88,11.6,0.0,1.0,4
ALL_1Q18.pdf,ALL,2018,Q1,All Rights reserved.reinsurance in 2006.,reinsurance,Financial,0.0,0.0,0.9443223476409912,52.02,9.0,0.0,1.0,5
ALL_1Q18.pdf,ALL,2018,Q1,"But are we looking at rate increases to be more moderate by your
competitors?",rate increases,Financial,0.0,0.0,0.7740798592567444,65.73,14.17,0.0,1.0,14
ALL_1Q18.pdf,ALL,2018,Q1,"But on top of that, the loss ratios are running
well, and the company is performing well from a profitability point of view.",loss ratios,Financial,0.9502440094947815,0.0,0.0,65.05,12.68,0.0,0.9130434782608695,23
ALL_1Q19.pdf,ALL,2019,Q1,"Yesterday, following the close of the market, we issued our news release and investor supplement,
filed our 10-Q and posted today's presentation, along with our reinsurance update, on our website at
allstateinvestors.com.",reinsurance,Financial,0.0,0.0,0.9498739838600159,30.54,17.8,0.0,0.84375,32
ALL_1Q19.pdf,ALL,2019,Q1,"The
Property-Liability reported combined ratio of 91.8 was 4.3 points higher than the prior year quarter
primarily due to higher catastrophe losses.",catastrophe,Financial,0.8758092522621155,0.0,0.0,38.69,12.01,9.7,0.9545454545454546,22
ALL_1Q19.pdf,ALL,2019,Q1,"The underlying combined ratio, which excludes catastrophes
and prior year reserve reestimates, was 84.2 for the first quarter of 2019.
",catastrophe,Financial,0.0,0.0,0.9244634509086609,52.87,10.0,0.0,1.0,20
ALL_1Q19.pdf,ALL,2019,Q1,"Capital requirements are based on cash flow projections and probabilistic models, especially for extreme
events like catastrophes, and we incorporate expectations through regulators and rating agencies.",catastrophe,Financial,0.0,0.0,0.9318339824676514,11.25,22.71,0.0,0.9230769230769231,26
ALL_1Q19.pdf,ALL,2019,Q1,"The final step is to combine the risk groupings in step 3 to quantify the capital required for the entire
corporation with a diversified portfolio risk.",portfolio risk,Financial,0.0,0.0,0.8960984349250793,36.63,16.55,0.0,0.8461538461538461,26
ALL_1Q19.pdf,ALL,2019,Q1,"Approximately 1/3 of
economic capital is used by auto insurance and about 40% is needed for homeowners insurance, which
is heavily influenced by the catastrophe exposure.",catastrophe,Financial,0.0,0.0,0.9502509236335754,19.71,22.71,0.0,0.8846153846153846,26
ALL_1Q19.pdf,ALL,2019,Q1,"As we saw in the previous slides, over half
of the required capital for homeowners is due to catastrophe exposure.",catastrophe,Financial,0.0,0.0,0.7176839113235474,51.18,16.0,0.0,0.95,20
ALL_1Q19.pdf,ALL,2019,Q1,"Texas, shown in blue, had significant storms such as hurricanes, hailstorms and tornadoes.",hurricane,Climate,0.0,0.5596718192100525,0.0,58.28,14.43,0.0,1.0,13
ALL_1Q19.pdf,ALL,2019,Q1,"New York, shown in dark red, also had substantial risk -- potential risk from hurricane, while the
probability of loss low in catastrophes is a concentration of high-value homes on Long Island and Allstate's
significant market share results in a large asset amount of capital required to cover this risk.",catastrophe,Financial,0.0,0.0,0.7764940857887268,21.74,25.31,0.0,0.88,50
ALL_1Q19.pdf,ALL,2019,Q1,"New York, shown in dark red, also had substantial risk -- potential risk from hurricane, while the
probability of loss low in catastrophes is a concentration of high-value homes on Long Island and Allstate's
significant market share results in a large asset amount of capital required to cover this risk.",hurricane,Climate,0.0,0.0,0.7764940857887268,21.74,25.31,0.0,0.88,50
ALL_1Q19.pdf,ALL,2019,Q1,"Notably,
Florida, shown in orange on the lower right of this chart, is small in absolute dollars because of our
extensive use of reinsurance and market share that is below 2%.
",reinsurance,Financial,0.0,0.5638924241065979,0.0,48.47,17.56,0.0,0.8709677419354839,31
ALL_1Q19.pdf,ALL,2019,Q1,"We are
recording at our priced loss ratios.",loss ratios,Financial,0.0,0.0,0.9301736950874329,88.74,3.2,0.0,1.0,8
ALL_1Q19.pdf,ALL,2019,Q1,"We get really good returns in it, and we
help customers because it is something that -- with this level of catastrophe, it's really important for them
today.",catastrophe,Financial,0.7343553304672241,0.0,0.0,52.53,12.28,0.0,0.9642857142857143,28
ALL_1Q19.pdf,ALL,2019,Q1,"That doesn't
factor in the fact that the catastrophe losses have come down over that period of time as well.",catastrophe,Financial,0.0,0.0,0.7743371725082397,68.1,12.0,0.0,0.9,20
ALL_1Q19.pdf,ALL,2019,Q1,"So I always -- first number I look at, just for context, I look at the recorded combined and
then the underlying because if you really think about this business, we're accountable to manage the
catastrophe risk, too.",catastrophe,Financial,0.0,0.0,0.931359589099884,42.38,18.04,0.0,0.868421052631579,38
ALL_1Q19.pdf,ALL,2019,Q1,"So that leads them places
where we have certain concentrations in areas that sometimes have significant catastrophe exposures
and sometimes we have no exposure in areas.",catastrophe,Financial,0.0,0.0,0.903532862663269,36.63,18.09,0.0,0.7692307692307693,26
ALL_1Q19.pdf,ALL,2019,Q1,"So California wildfires, we've had areas where we've had
significant losses you may have seen a year before last and other areas where we had none.",wildfire,Climate,0.0,0.0,0.46989738941192627,53.55,13.48,0.0,0.8076923076923077,26
ALL_1Q19.pdf,ALL,2019,Q1,"And then my second question on -- you guys filed -- provided your updated on
catastrophe reinsurance program last night as well.",catastrophe,Financial,0.0,0.0,0.925182580947876,51.18,16.0,0.0,0.9090909090909091,22
ALL_1Q19.pdf,ALL,2019,Q1,"And then my second question on -- you guys filed -- provided your updated on
catastrophe reinsurance program last night as well.",reinsurance,Financial,0.0,0.0,0.925182580947876,51.18,16.0,0.0,0.9090909090909091,22
ALL_1Q19.pdf,ALL,2019,Q1,I'll answer your question on reinsurance.,reinsurance,Financial,0.0,0.0,0.9154267311096191,56.93,9.07,0.0,1.0,6
ALL_1Q19.pdf,ALL,2019,Q1,"So I'll take you back to what Jess talked about
in the presentation around how we think about risk, return and capital because reinsurance is one of
the ways that we kind of optimize the risk and return profile of our homeowners business, and we use
reinsurance extensively.",reinsurance,Financial,0.0,0.0,0.9081392884254456,39.68,23.37,0.0,0.7708333333333334,48
ALL_1Q19.pdf,ALL,2019,Q1,"So we had both an excess of loss
program as well as an aggregate program through to catastrophe bond.
",catastrophe,Financial,0.0,0.0,0.9199490547180176,69.11,11.81,0.0,0.8421052631578947,19
ALL_1Q19.pdf,ALL,2019,Q1,"I think a lot of that was driven by reinsurers kind of reevaluating their wildfire exposure in their
models, but it was not a material move from a pricing standpoint.",wildfire,Climate,0.0,0.0,0.8286093473434448,49.49,17.33,0.0,0.8333333333333334,30
ALL_1Q19.pdf,ALL,2019,Q1,"And then just to remind you, we -- the fact that we renew 1/3 of our program every year, which further
insulates us from any real fluctuations in reinsurance pricing year-to-year, so we feel good about the
execution.",reinsurance,Financial,0.8188334703445435,0.0,0.0,42.38,19.12,0.0,0.9210526315789473,38
ALL_1Q19.pdf,ALL,2019,Q1,"And we use both the traditional reinsurance market and the ILS market to kind of optimize the
execution of our placement.",reinsurance,Financial,0.0,0.0,0.8276554346084595,50.16,16.02,0.0,0.8095238095238095,21
ALL_1Q19.pdf,ALL,2019,Q1,"With Florida, obviously, there've been a lot of stories around the upward development and some of the
hurricane losses.",hurricane,Climate,0.0,0.0,0.6901243925094604,43.73,16.02,0.0,0.8947368421052632,19
ALL_1Q19.pdf,ALL,2019,Q1,"And so directionally, should your catastrophe load also be lower than your, let's
just say, 13- or 14-year long-term historical average?",catastrophe,Financial,0.0,0.5902532935142517,0.0,50.16,16.02,0.0,1.0,21
ALL_1Q19.pdf,ALL,2019,Q1,"I think what it does do is it lowers the amount of capital you carry for catastrophe events, but I would
-- mathematically, the probable maximum loss is really driven by large individual discrete events like a
forceful hurricane or some large set of events, which are low probability.",catastrophe,Financial,0.0,0.0,0.7933615446090698,22.76,25.03,0.0,0.8571428571428571,49
ALL_1Q19.pdf,ALL,2019,Q1,"I think what it does do is it lowers the amount of capital you carry for catastrophe events, but I would
-- mathematically, the probable maximum loss is really driven by large individual discrete events like a
forceful hurricane or some large set of events, which are low probability.",hurricane,Climate,0.0,0.0,0.7933615446090698,22.76,25.03,0.0,0.8571428571428571,49
ALL_1Q19.pdf,ALL,2019,Q1,"The -- when you look at the catastrophe load on a quarterly basis and say, how many hailstorms do we
have, how many freezes do we have, that's really driven more by the weather, and that's not -- that's
factored into -- that doesn't reduce capital as much because those things tend to go.",catastrophe,Financial,0.0,0.6707077026367188,0.0,45.09,21.97,0.0,0.7962962962962963,54
ALL_1Q20.pdf,ALL,2020,Q1,"Yesterday, following the close of the market, we issued our news release and investor supplement, filed our 10-Q and
posted today's presentation, along with our reinsurance update on our website at allstateinvestors.com.
",reinsurance,Financial,0.0,0.0,0.9500259757041931,30.54,17.8,0.0,0.84375,32
ALL_1Q20.pdf,ALL,2020,Q1,"Allstate has been helping customers overcome catastrophes for 89 years, and we've learned to act decisively, quickly
and put customers first.",catastrophe,Financial,0.7104936242103577,0.0,0.0,58.62,12.21,0.0,0.9047619047619048,21
ALL_1Q20.pdf,ALL,2020,Q1,"Adjusted net income, shown in the middle of the table, was $1.1 billion in the quarter or $3.54 per diluted share, which
was significantly above the prior year, reflecting lower catastrophe losses.",catastrophe,Financial,0.6624264717102051,0.0,0.0,60.61,10.53,10.5,0.84375,32
ALL_1Q20.pdf,ALL,2020,Q1,"The improvement to prior year was driven by several factors, including lower catastrophe losses, increased premiums
earned and lower auto accident frequency from the decline in miles driven.",catastrophe,Financial,0.9395529627799988,0.0,0.0,17.68,18.34,0.0,0.9642857142857143,28
ALL_1Q20.pdf,ALL,2020,Q1,"As you'd expect, our first quarter
investment portfolio results reflect the impact of the market volatility caused by the coronavirus.",market volatility,Risk,0.0,0.0,0.5429421067237854,42.72,16.0,0.0,0.9,20
ALL_1Q20.pdf,ALL,2020,Q1,"However, given market volatility and economic disruption, we also recognized declines in
the value of limited partnership interest, where we had enough information to make informed estimates rather than solely
relying on sponsored financial statement as of December 31.",market volatility,Risk,0.0,0.7785367965698242,0.0,6.51,26.88,0.0,0.9487179487179487,39
ALL_1Q20.pdf,ALL,2020,Q1,"We take a disciplined and proactive approach to managing the
investment portfolio risk and return profile, and our positioning has mitigated the impact of the current crisis.",portfolio risk,Financial,0.9329406023025513,0.0,0.0,27.15,19.69,0.0,0.8518518518518519,27
ALL_1Q20.pdf,ALL,2020,Q1,"If loss costs continue to
be below prior year, the lower required rate increases will limit average premium growth.
",rate increases,Financial,0.0,0.6050463914871216,0.0,43.73,16.02,0.0,1.0,19
ALL_1Q20.pdf,ALL,2020,Q1,"And just lastly, any comments you have on long-term strategy for the annuity block and the likelihood of a scale or
reinsurance of that business?
Thomas Joseph Wilson
Chairman, President & CEO
Sure.",reinsurance,Financial,0.0,0.0,0.9329184889793396,63.7,12.65,0.0,0.9393939393939394,33
ALL_1Q20.pdf,ALL,2020,Q1,"Either we will find a solution, that could be a reinsurance solution, it could be a
sale, it could be we just keep it, we run it differently.",reinsurance,Financial,0.0,0.0,0.9299797415733337,59.98,15.49,0.0,0.6071428571428571,28
ALL_1Q20.pdf,ALL,2020,Q1,"And
specifically, can you talk about business interruption exposure in general, whether you've seen claims and if your policies
have virus exclusions?
",business interruption,Risk,0.0,0.0,0.9107548594474792,40.69,16.07,0.0,1.0,22
ALL_1Q21.pdf,ALL,2021,Q1,"Our long-term approach to creating shareholder value in both investing and using reinsurance also benefited results this
quarter.",reinsurance,Financial,0.9565700888633728,0.0,0.0,27.83,18.31,0.0,1.0,18
ALL_1Q21.pdf,ALL,2021,Q1,"We had substantial increase in performance-based income and reinsurance recoveries.
",reinsurance,Financial,0.9567884206771851,0.0,0.0,10.56,20.0,0.0,1.0,10
ALL_1Q21.pdf,ALL,2021,Q1,"And that's 55.7% higher than the prior year quarter as reduced auto claim frequency and higher net
investment income more than offset increased catastrophe losses.",catastrophe,Financial,0.9481173753738403,0.0,0.0,58.79,9.8,0.0,0.92,25
ALL_1Q21.pdf,ALL,2021,Q1,"Charles Gregory Peters
Raymond James & Associates, Inc., Research Division
My first question will be on reinsurance.",reinsurance,Financial,0.0,0.0,0.934319257736206,46.44,13.2,0.0,1.0,17
ALL_1Q21.pdf,ALL,2021,Q1,"Tom, I was hoping you could just give us an overview of how reinsurance helped
the company this quarter.",reinsurance,Financial,0.0,0.0,0.8670061826705933,69.11,9.71,0.0,1.0,19
ALL_1Q21.pdf,ALL,2021,Q1,"And then I know you did file your reinsurance update piece and maybe talk about what's
changing going forward.",reinsurance,Financial,0.0,0.0,0.8872334957122803,77.57,9.71,0.0,1.0,19
ALL_1Q21.pdf,ALL,2021,Q1,"But in 2004 and '05, we had huge catastrophe losses.",catastrophe,Financial,0.0,0.8569146990776062,0.0,86.71,8.0,0.0,1.0,10
ALL_1Q21.pdf,ALL,2021,Q1,"So maybe it's just this catastrophe risk we really don't want.""",catastrophe,Financial,0.0,0.0,0.5034586191177368,77.23,8.04,0.0,1.0,11
ALL_1Q21.pdf,ALL,2021,Q1,"So
we created a very comprehensive catastrophe reinsurance program to basically divest certain portions of the risk we took
on.",catastrophe,Financial,0.0,0.0,0.8240728378295898,34.26,18.0,0.0,0.95,20
ALL_1Q21.pdf,ALL,2021,Q1,"So
we created a very comprehensive catastrophe reinsurance program to basically divest certain portions of the risk we took
on.",reinsurance,Financial,0.0,0.0,0.8240728378295898,34.26,18.0,0.0,0.95,20
ALL_1Q21.pdf,ALL,2021,Q1,"And so from losses -- some of the losses, which were last year, showed up as
reducing our catastrophe losses this quarter, which were up pretty significantly.",catastrophe,Financial,0.9340353608131409,0.0,0.0,53.55,15.02,0.0,0.8518518518518519,27
ALL_1Q21.pdf,ALL,2021,Q1,"So we've used reinsurance to
help reposition the business.",reinsurance,Financial,0.0,0.0,0.6547513604164124,53.88,12.49,0.0,1.0,9
ALL_1Q21.pdf,ALL,2021,Q1,"In
reinsurance, using the reinsurers helped us get there.",reinsurance,Financial,0.0,0.0,0.7542495131492615,62.34,12.49,0.0,1.0,9
ALL_1Q21.pdf,ALL,2021,Q1,"Mario or Glenn, do you want to talk about the cost of reinsurance in the program going forward?
",reinsurance,Financial,0.0,0.0,0.9333285093307495,78.59,9.42,0.0,0.9444444444444444,18
ALL_1Q21.pdf,ALL,2021,Q1,"Once
you start peeling back the prior year component of that reinsurance recovery, which is about $150 million, you get to a
gross loss in Texas north of $1.3 billion.",reinsurance,Financial,0.0,0.8636701703071594,0.0,66.41,16.0,0.0,0.9333333333333333,30
ALL_1Q21.pdf,ALL,2021,Q1,"So we benefited pretty significantly in the quarter from our reinsurance program.
",reinsurance,Financial,0.9558604955673218,0.0,0.0,25.46,14.8,0.0,1.0,12
ALL_1Q21.pdf,ALL,2021,Q1,"The cost
year-over-year, because we've included National General in this year's program, is going to be slightly higher than it
was a year ago when you add up what we were spending on reinsurance and what National General was spending on
reinsurance.",reinsurance,Financial,0.5051819682121277,0.0,0.0,37.31,19.66,0.0,0.8571428571428571,42
ALL_1Q22.pdf,ALL,2022,Q1,"Yesterday, following the close of the market, we issued our news
release and investor supplement, filed our 10-Q and posted today's presentation, along with our reinsurance update, on
our website at allstateinvestors.com.",reinsurance,Financial,0.0,0.0,0.9498739838600159,30.54,17.8,0.0,0.84375,32
ALL_1Q22.pdf,ALL,2022,Q1,"And then as inflation
spiked in Q2 and Q3 of last year, we shifted towards rate increases, which ramped up significantly in the last 6 months.
",rate increases,Financial,0.9346359372138977,0.0,0.0,62.01,15.02,0.0,0.9230769230769231,26
